GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 2(%),Engine Load(%),Engine Load(Absolute)(%),Air Fuel Ratio(Measured)(:1),Air Fuel Ratio(Commanded)(:1),EGR Commanded(%),EGR Error(%),Intake Manifold Pressure(psi),Engine RPM(rpm),O2 Sensor1 Equivalence Ratio(alternate),Commanded Equivalence Ratio(lambda),Mass Air Flow Rate(g/s),O2 Volts Bank 1 sensor 2(V),Intake Air Temperature(°C),Ambient air temp(°C),Engine Coolant Temperature(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Speed (OBD)(km/h)
Thu Oct 28 14:41:26 GMT+02:00 2021,28-oct.-2021 14:41:27.300,3.3475506,46.09545116,13.34,9.935046,412.380126953125,217.4,9.54448509,1.28448915,3.24414325,0.03966004,0,32.8125,0,98.4313736,85.88235474,14.59278202,14.26754189,0,0,13.92362309,2585,0.9927063,0.97058105,29.38999939,0.26499999,33,-,91,595.40002441,-,51
Thu Oct 28 14:41:27 GMT+02:00 2021,28-oct.-2021 14:41:28.306,3.34744175,46.09534523,14.28,9.935046,412.696044921875,215.4,9.51336002,1.03070378,3.04063606,0.02359788,0,32.8125,0,92.94117737,74.90196228,17.14177513,12.37889957,0,0,13.92362309,2800,1.16610718,0.84210205,27.46999931,0.03,33,-,91,631.29998779,-,53
Thu Oct 28 14:41:28 GMT+02:00 2021,28-oct.-2021 14:41:29.302,3.34733567,46.09523039,15.22,9.935046,412.7685546875,213.9,9.05487061,1.14562547,2.92212319,-0.02803955,0,32.8125,14.84375,90.19608307,78.4313736,17.00988388,14.21146488,0,0,13.77858543,2902,1.15713501,0.96676636,29.67000008,0.025,33,-,91,654.90002441,-,57
Thu Oct 28 14:41:29 GMT+02:00 2021,28-oct.-2021 14:41:30.302,3.34722163,46.09511351,15.92,9.935046,412.89569091796875,213.4,9.28112316,0.99000239,2.7569232,0.0104372,38.28125,32.8125,36.71875,89.80392456,81.96078491,14.13789368,14.1603241,0,0,13.63354778,3014,0.96176147,0.96328735,30.63999939,0.22499999,33,-,91,654.90002441,-,60
Thu Oct 28 14:41:30 GMT+02:00 2021,28-oct.-2021 14:41:31.301,3.3471068,46.09498851,16.83,9.935046,412.6494140625,213.3,9.7611599,0.41539401,3.13281298,0.04164807,35.9375,32.8125,35.9375,94.11764526,79.21568298,14.4770422,14.52459335,0,0,13.63354778,3256,0.98483276,0.98806763,34.81000137,0.65499997,33,-,91,654.90002441,-,65
Thu Oct 28 14:41:31 GMT+02:00 2021,28-oct.-2021 14:41:32.303,3.34698511,46.09485422,17.95,9.935046,413.4228515625,213.3,9.78510189,0.93613285,3.35188246,0.0896161,35.9375,32.8125,35.15625,95.29412079,81.96078491,14.69461632,14.27965355,0,0,13.77858543,3516,0.99963379,0.97140503,37.63000107,0.60499996,33,-,92,691.59997559,-,67
Thu Oct 28 14:41:32 GMT+02:00 2021,28-oct.-2021 14:41:33.301,3.34684496,46.09471029,18.96,9.935046,413.4737548828125,212.9,9.43076038,1.58376443,3.08732319,0.03842184,34.375,32.8125,35.9375,87.84313965,76.47058868,14.51876163,14.66949463,0,0,13.63354778,3635,0.9876709,0.9979248,37.63000107,0.66999996,33,-,92,691.59997559,-,72
Thu Oct 28 14:41:33 GMT+02:00 2021,28-oct.-2021 14:41:34.301,3.34670153,46.09455776,20.04,9.935046,413.4271240234375,211.7,9.1422596,0.16400282,3.44884753,0.02661404,35.9375,32.8125,35.9375,90.58823395,45.49019623,14.13520241,14.68519497,0,0,13.48850918,3795,0.96157837,0.99899292,40.40999985,0.71499997,33,-,91,726.70001221,-,75
Thu Oct 28 14:41:34 GMT+02:00 2021,28-oct.-2021 14:41:35.305,3.34656205,46.09439022,21.14,9.935046,413.0423583984375,211.0,8.56645393,1.45926595,4.61242962,0.03954896,32.03125,32.8125,0,40.7843132,35.68627548,15.56087875,14.72108459,9.8039217,31.25,6.38166046,3902,1.05856323,1.00143433,17.42000008,0.67500001,33,-,91,726.70001221,-,77
Thu Oct 28 14:41:35 GMT+02:00 2021,28-oct.-2021 14:41:36.302,3.34641648,46.09422059,21.59,9.935046,413.622802734375,208.8,9.16500378,1.27970076,3.93127918,0.00773767,0,32.8125,0,12.15686321,37.25490189,18.89987183,13.77900696,0,0,2.75571704,3144,1.28570557,0.93734741,4.25,0.015,33,-,91,741.20001221,-,77
Thu Oct 28 14:41:36 GMT+02:00 2021,28-oct.-2021 14:41:37.302,3.34628493,46.09404554,21.52,9.935046,413.439697265625,206.7,8.42759037,1.41976166,4.05218649,-0.00080084,31.25,32.8125,31.25,40,45.49019623,14.79331017,13.77900696,11.76470566,30.46875,8.12211323,2997,1.00634766,0.93734741,13.57999992,0.09999999,33,-,91,741.20001221,-,77
Thu Oct 28 14:41:37 GMT+02:00 2021,28-oct.-2021 14:41:38.302,3.34616612,46.09386738,21.55,9.935046,413.084716796875,203.3,7.07127476,1.54306304,3.35547376,0.04049444,38.28125,32.8125,38.28125,12.54901981,10.5882349,13.92256165,29.39955139,0,0,3.04579258,2967,0.94711304,1.99996948,4.55999994,0.11499999,33,-,91,738.70001221,-,77
Thu Oct 28 14:41:38 GMT+02:00 2021,28-oct.-2021 14:41:39.305,3.34605532,46.0936907,21.37,9.935046,412.9266357421875,199.3,9.39484787,1.97880769,4.26048183,0.01739845,8.59375,32.8125,18.75,58.4313736,50.98039246,21.23622513,13.77900696,0,0,9.13737774,2505,1.44464111,0.93734741,16.80999947,0.04,33,-,91,738.70001221,-,76
Thu Oct 28 14:41:39 GMT+02:00 2021,28-oct.-2021 14:41:40.302,3.3459623,46.09350822,21.29,9.935046,412.77978515625,197.1,8.88488293,0.69790977,4.77523518,0.04582685,0,32.8125,0,25.49019623,10.98039246,29.39955139,14.59996033,0,0,4.35113192,2516,1.99996948,0.99319458,4.07999992,0.025,33,-,90,733.70001221,-,76
Thu Oct 28 14:41:40 GMT+02:00 2021,28-oct.-2021 14:41:41.301,3.34588501,46.09332643,21.28,9.935046,413.09033203125,196.2,9.36970806,0.35194764,3.8821981,0.04576563,17.96875,32.8125,17.96875,67.84313965,54.50980377,18.59122849,13.77900696,32.54901886,-10.9375,9.57249069,2228,1.26470947,0.93734741,16.22999954,0.05,33,-,90,733.70001221,-,75
Thu Oct 28 14:41:41 GMT+02:00 2021,28-oct.-2021 14:41:42.304,3.34579483,46.09314527,21.08,9.935046,412.9033203125,197.1,9.11711979,-0.75177932,4.0162735,-0.00837242,31.25,32.8125,31.25,28.23529434,27.45098114,14.2195406,13.77900696,29.41176414,-16.40625,6.67173576,2227,0.96731567,0.93734741,6.78000021,0.09999999,33,-,90,727,-,75
Thu Oct 28 14:41:42 GMT+02:00 2021,28-oct.-2021 14:41:43.303,3.34570198,46.09296233,21.06,9.935046,412.9808349609375,200.0,8.85136414,-0.55545479,3.69066191,-0.00794541,32.8125,32.8125,32.8125,56.47058868,45.88235474,13.8768034,13.77900696,84.31372833,0,10.29767895,2233,0.94400024,0.93734741,13.5,0.13499999,33,-,90,727,-,75
Thu Oct 28 14:41:43 GMT+02:00 2021,28-oct.-2021 14:41:44.301,3.34561547,46.09279103,20.67,9.935046,412.54376220703125,203.9,9.02015495,-0.25019407,4.01986456,-0.0073614,35.9375,32.8125,35.9375,52.54901886,41.5686264,13.85975647,13.77900696,87.45098114,0,10.29767895,2241,0.94284058,0.93734741,12.71000004,0.67500001,33,-,90,713.40002441,-,76
Thu Oct 28 14:41:44 GMT+02:00 2021,28-oct.-2021 14:41:45.302,3.34547166,46.09263249,21.1,9.935046,412.28564453125,208.2,9.01776028,-0.35673606,3.77805018,-0.02017129,35.15625,32.8125,36.71875,46.27450943,37.64706039,13.68435001,13.77900696,84.70587921,2.34375,9.13737774,2258,0.9309082,0.93734741,11.35000038,0.85499996,33,-,90,713.40002441,-,76
Thu Oct 28 14:41:45 GMT+02:00 2021,28-oct.-2021 14:41:46.301,3.34533523,46.09246592,21.26,9.935046,411.30743408203125,211.5,9.2116909,-0.5327099,4.35624981,0.00120019,35.9375,32.8125,34.375,37.64706039,30.58823586,13.64980698,13.77900696,44.31372452,1.5625,7.54196215,2275,0.92855835,0.93734741,9.35000038,0.85999995,32,-,91,699.09997559,-,77
Thu Oct 28 14:41:46 GMT+02:00 2021,28-oct.-2021 14:41:47.301,3.34517826,46.0923069,21.49,9.935046,411.0908203125,215.3,8.87410831,-0.60693014,4.02944136,-0.0441888,32.03125,32.8125,32.03125,36.07843018,28.62745094,14.84310532,14.88751793,42.74509811,3.125,6.96181154,2294,1.00973511,1.01275635,9,0.83999997,32,-,91,699.09997559,-,77
Thu Oct 28 14:41:47 GMT+02:00 2021,28-oct.-2021 14:41:48.302,3.34501785,46.09214712,21.49,9.935046,410.5697021484375,219.2,9.21887398,-0.10055647,4.12760353,-0.04690225,32.03125,32.03125,31.25,34.11764908,28.23529434,15.00146484,14.91488361,30.98039246,-1.5625,6.52669811,2308,1.02050781,1.01461792,8.64000034,0.815,32,-,91,687.20001221,-,78
Thu Oct 28 14:41:48 GMT+02:00 2021,28-oct.-2021 14:41:49.302,3.34482686,46.09200026,21.77,9.935046,410.7882080078125,223.1,9.11592293,0.961272,4.21858358,0.08067615,32.03125,32.03125,32.03125,23.13725471,18.8235302,15.32760334,14.97993183,14.11764717,3.90625,4.49617004,2327,1.04269409,1.01904297,5.90999985,0.80500001,32,-,91,687.20001221,-,79
Thu Oct 28 14:41:49 GMT+02:00 2021,28-oct.-2021 14:41:50.303,3.34463185,46.09186815,21.84,9.935046,410.55224609375,225.3,9.86770248,1.41497326,4.55855989,0.11999653,35.9375,32.03125,35.9375,18.8235302,15.29411793,15.13873863,15.00819397,0,0,3.62594342,2321,1.02984619,1.02096558,4.88000011,0.79499996,32,-,91,678.29998779,-,78
Thu Oct 28 14:41:50 GMT+02:00 2021,28-oct.-2021 14:41:51.301,3.34442152,46.09173657,22.01,9.935046,411.49835205078125,225.5,9.00698662,0.82121116,4.27724123,0.00214995,34.375,32.03125,34.375,19.2156868,13.33333302,15.223526,15.0678587,0,0,3.04579258,2308,1.03561401,1.02502441,4.1500001,0.78999996,32,-,91,678.29998779,-,78
Thu Oct 28 14:41:51 GMT+02:00 2021,28-oct.-2021 14:41:52.300,3.34421882,46.09159727,21.91,9.935046,411.1439208984375,225.1,8.40843678,0.5374983,4.27005863,0.00180058,35.9375,32.03125,35.9375,14.90196133,12.54901981,15.35900593,15.0678587,0,0,2.90075469,2302,1.04483032,1.02502441,3.82999992,0.77999997,32,-,91,674.20001221,-,78
Thu Oct 28 14:41:52 GMT+02:00 2021,28-oct.-2021 14:41:53.304,3.3440129,46.09145931,21.8,9.935046,410.8092041015625,224.6,8.70771122,1.11569798,4.3969512,0.03914157,35.15625,32.03125,35.15625,14.50980377,11.76470566,15.26479721,15.0678587,0,0,2.90075469,2297,1.03842163,1.02502441,3.73000002,0.77499998,32,-,91,674.20001221,-,78
Thu Oct 28 14:41:53 GMT+02:00 2021,28-oct.-2021 14:41:54.302,3.34381609,46.09131391,21.84,9.935046,410.8206787109375,222.3,9.30865574,1.28089786,4.85184956,0.03848808,34.375,32.03125,34.375,14.11764717,11.76470566,15.18180561,15.0678587,0,0,2.90075469,2292,1.03277588,1.02502441,3.57999992,0.76999998,33,-,91,670.29998779,-,77
Thu Oct 28 14:41:54 GMT+02:00 2021,28-oct.-2021 14:41:55.301,3.34362768,46.09117207,21.59,9.935046,409.8070068359375,219.8,8.59757805,1.40180504,4.49631071,0.01202117,34.375,32.03125,34.375,14.50980377,12.15686321,15.31100464,15.0678587,0,0,2.90075469,2282,1.04156494,1.02502441,3.70000005,0.76499999,33,-,91,670.29998779,-,77
Thu Oct 28 14:41:55 GMT+02:00 2021,28-oct.-2021 14:41:56.300,3.34345756,46.09102457,21.49,9.935046,408.800537109375,216.7,8.48864174,1.69150352,4.3754034,0.06305782,34.375,32.03125,34.375,14.90196133,12.15686321,15.31818199,15.0678587,0,0,2.90075469,2268,1.04205322,1.02502441,3.73000002,0.755,33,-,91,666.09997559,-,76
Thu Oct 28 14:41:56 GMT+02:00 2021,28-oct.-2021 14:41:57.306,3.34329954,46.09086749,21.34,9.935046,408.1627197265625,212.6,8.25041866,1.82438171,4.6698904,0.06307325,34.375,32.03125,34.375,15.29411793,12.54901981,15.18898296,15.0678587,0,0,2.90075469,2234,1.03326416,1.02502441,3.82999992,0.75,33,-,91,666.09997559,-,76
Thu Oct 28 14:41:57 GMT+02:00 2021,28-oct.-2021 14:41:58.300,3.34315365,46.09070019,21.31,9.935046,407.7742919921875,207.8,8.39287376,1.74657011,4.10366154,-0.02956707,33.59375,32.03125,33.59375,14.90196133,12.54901981,15.23788071,15.0678587,0,0,2.90075469,2222,1.03659058,1.02502441,3.54999995,0.74000001,33,-,91,662.29998779,-,75
Thu Oct 28 14:41:58 GMT+02:00 2021,28-oct.-2021 14:41:59.302,3.34303708,46.09052872,20.86,9.935046,408.36944580078125,203.6,8.72327423,1.59453833,4.5274353,0.03166516,34.375,32.03125,34.375,15.68627453,12.15686321,15.23967552,15.0678587,0,0,2.90075469,2191,1.03671265,1.02502441,3.70000005,0.66499996,33,-,91,662.29998779,-,74
Thu Oct 28 14:41:59 GMT+02:00 2021,28-oct.-2021 14:42:00.304,3.34293083,46.09035621,20.68,9.935046,408.6126708984375,199.6,9.02973175,1.45687175,4.60404968,0.0643238,34.375,32.03125,35.15625,16.07843208,12.54901981,14.59278202,14.4218626,0,0,3.04579258,2141,0.9927063,0.9810791,3.57999992,0.255,33,-,91,658.59997559,-,72
Thu Oct 28 14:42:00 GMT+02:00 2021,28-oct.-2021 14:42:01.303,3.34284963,46.09018537,20.16,9.935046,408.32373046875,196.0,9.04768848,1.33955586,4.25329924,0.01661398,35.15625,32.03125,35.15625,23.92156982,33.72549057,14.67936325,15.03869915,0,-100,3.77098107,2102,0.99859619,1.02304077,5.25,0.63999999,33,-,91,658.59997559,-,71
Thu Oct 28 14:42:01 GMT+02:00 2021,28-oct.-2021 14:42:02.302,3.34277876,46.09000941,19.83,9.935046,407.53857421875,192.9,8.81545067,1.70946002,3.83072281,0.02429849,35.15625,32.03125,35.15625,63.92156982,47.05882263,14.50126648,14.37206745,30.98039246,-3.125,9.86256599,2100,0.98648071,0.97769165,13.18000031,0.12,33,-,90,655.09997559,-,71
Thu Oct 28 14:42:02 GMT+02:00 2021,28-oct.-2021 14:42:03.302,3.34272091,46.08983565,19.67,9.935046,407.85809326171875,189.3,8.83580112,2.37744236,4.30716896,0.06591963,32.8125,32.03125,33.59375,56.86274719,44.31372452,14.51876163,14.33797359,73.33333588,7.8125,10.44271755,2097,0.9876709,0.97537231,12.39000034,0.19999999,33,-,90,655.09997559,-,71
Thu Oct 28 14:42:03 GMT+02:00 2021,28-oct.-2021 14:42:04.303,3.34268907,46.08966011,19.49,9.935046,407.4798583984375,183.8,8.68975544,1.23061967,3.49673152,-0.00315473,34.375,32.03125,34.375,58.03921509,38.82352829,14.4779377,14.2868309,77.64705658,2.34375,9.28241539,2078,0.9848938,0.97189331,10.32999992,0.235,33,-,90,648.09997559,-,70
Thu Oct 28 14:42:04 GMT+02:00 2021,28-oct.-2021 14:42:05.303,3.34268952,46.08948547,19.49,9.935046,407.9141845703125,179.5,8.18098736,1.41856456,3.8522706,0.009289,34.375,32.03125,34.375,45.49019623,34.90196228,14.24197102,14.25318623,65.88235474,0,8.84730244,2079,0.96884155,0.96960449,9.88000011,0.33499998,33,-,90,648.09997559,-,70
Thu Oct 28 14:42:05 GMT+02:00 2021,28-oct.-2021 14:42:06.301,3.34269895,46.08930823,19.44,9.935046,408.0223388671875,176.2,8.28154373,1.35392106,3.81037211,0.01218647,33.59375,32.03125,33.59375,47.84313965,35.29411697,14.32092571,14.20249271,58.03921509,-1.5625,8.55722618,2064,0.97421265,0.96615601,9.64000034,0.39999998,33,-,90,638.5,-,70
Thu Oct 28 14:42:06 GMT+02:00 2021,28-oct.-2021 14:42:07.303,3.34272818,46.08913322,19.29,9.935046,408.879638671875,172.7,8.77834034,1.01035309,4.35864401,0.02428997,32.03125,32.03125,33.59375,47.45098114,36.07843018,14.14596748,14.16929626,58.4313736,3.125,8.55722618,2048,0.96231079,0.96389771,9.81999969,0.49499997,33,-,90,638.5,-,69
Thu Oct 28 14:42:07 GMT+02:00 2021,28-oct.-2021 14:42:08.305,3.34276335,46.0889652,19.16,9.935046,409.7476806640625,170.2,8.86812305,0.67636198,3.77445889,0.02294529,32.03125,32.8125,32.03125,44.31372452,44.70588303,14.62732506,14.49588299,55.68627548,-4.6875,8.41218853,2032,0.99505615,0.9861145,9.28999996,0.56999999,33,-,90,628.70001221,-,69
Thu Oct 28 14:42:08 GMT+02:00 2021,28-oct.-2021 14:42:09.301,3.34280658,46.08879632,19.09,9.935046,410.0040283203125,168.5,8.91481018,0.40102878,3.24414325,0.01369125,39.84375,32.8125,43.75,87.84313965,67.84313965,15.12752342,14.74216843,58.03921509,24.21875,13.34347153,2060,1.02908325,1.00286865,18.32999992,0.63,33,-,90,628.70001221,-,69
Thu Oct 28 14:42:09 GMT+02:00 2021,28-oct.-2021 14:42:10.302,3.34285401,46.08862659,19.21,9.935046,410.7359619140625,168.2,8.57243919,-0.07422026,3.20104766,-0.02511969,38.28125,32.8125,38.28125,94.90196228,78.4313736,14.86194706,14.90501404,0,0,13.77858543,2088,1.01101685,1.01394653,20.42000008,0.64499998,33,-,90,640.29998779,-,70
Thu Oct 28 14:42:10 GMT+02:00 2021,28-oct.-2021 14:42:11.302,3.34290609,46.08845328,19.66,9.935046,410.4598388671875,168.8,9.44392872,0.30406362,3.43208814,0.01967063,38.28125,32.8125,38.28125,90.19608307,79.21568298,14.6721859,14.59906292,0,0,13.77858543,2111,0.99810791,0.99313354,23.22999954,0.64499998,32,-,90,640.29998779,-,71
Thu Oct 28 14:42:11 GMT+02:00 2021,28-oct.-2021 14:42:12.302,3.34294514,46.08827921,19.97,9.935046,410.4815673828125,170.2,9.21767616,0.33877954,3.56257224,0.05041508,37.5,32.8125,37.5,100,70.19607544,14.58964252,14.60713768,0,0,13.77858543,2158,0.99249268,0.99368286,22.98999977,0.63999999,32,-,90,640.29998779,-,73
Thu Oct 28 14:42:12 GMT+02:00 2021,28-oct.-2021 14:42:13.301,3.34297573,46.0881,20.33,9.935046,411.036376953125,172.5,8.62271786,-0.439336,3.30639243,0.02243656,38.28125,32.8125,38.28125,100,81.1764679,14.65603638,14.59681988,0,0,13.77858543,2185,0.99700928,0.99298096,23.59000015,0.64499998,32,-,90,662.59997559,-,74
Thu Oct 28 14:42:13 GMT+02:00 2021,28-oct.-2021 14:42:14.301,3.34299983,46.08790908,20.59,9.935046,411.2569580078125,176.0,9.53251362,-0.62249243,3.46440983,0.05406227,37.5,32.8125,38.28125,100,81.5686264,14.43352699,14.55599689,0,0,13.77858543,2224,0.98187256,0.99020386,20.52000046,0.65999997,32,-,90,679.70001221,-,75
Thu Oct 28 14:42:14 GMT+02:00 2021,28-oct.-2021 14:42:15.305,3.34301786,46.08771507,20.8,9.935046,411.2789306640625,179.5,9.5253315,-0.28969839,3.34110856,-0.00137622,36.71875,32.8125,37.5,100,85.88235474,14.54253769,14.55689335,0,0,13.77858543,2236,0.98928833,0.99026489,24.54999924,0.67500001,31,-,90,679.70001221,-,76
Thu Oct 28 14:42:15 GMT+02:00 2021,28-oct.-2021 14:42:16.304,3.34299804,46.08752939,21.13,9.935046,411.163330078125,184.0,9.62469101,-0.91697925,3.37941575,0.04542247,35.15625,32.8125,35.15625,100,87.05882263,14.60220242,14.66635418,0,0,13.92362309,2281,0.99334717,0.99771118,25.03000069,0.68000001,31,-,90,679.70001221,-,77
Thu Oct 28 14:42:16 GMT+02:00 2021,28-oct.-2021 14:42:17.302,3.34295556,46.08733962,21.32,9.935046,411.614501953125,189.1,8.13549709,-0.99957919,2.71382761,-0.03202641,29.6875,32.8125,32.03125,78.03921509,63.13725662,14.66769886,14.82022667,32.94117737,-100,12.03813267,2291,0.99780273,1.00817871,19.47999954,0.65999997,31,-,91,699.40002441,-,77
Thu Oct 28 14:42:17 GMT+02:00 2021,28-oct.-2021 14:42:18.302,3.3429025,46.087149,21.33,9.935046,412.26898193359375,194.0,10.22563553,-1.03668928,4.4041338,0.08662227,32.8125,32.03125,28.90625,74.11764526,60.7843132,15.12572861,14.84759235,49.41176605,14.84375,11.45798111,2302,1.02896118,1.01004028,13.10000038,0.64999998,31,-,91,699.40002441,-,78
Thu Oct 28 14:42:18 GMT+02:00 2021,28-oct.-2021 14:42:19.302,3.34281538,46.08696193,21.74,9.935046,412.81219482421875,198.3,9.28830528,-0.9708488,3.93008208,0.00064657,33.59375,32.03125,33.59375,18.03921509,12.94117641,15.83767033,14.77446938,0,0,3.91601896,2268,1.07739258,1.00506592,4.11000013,0.62,31,-,91,702.59997559,-,76
Thu Oct 28 14:42:19 GMT+02:00 2021,28-oct.-2021 14:42:20.302,3.34269452,46.08679018,21.25,9.935046,414.317626953125,203.4,9.1518364,-0.92535895,4.3873744,0.06723682,33.59375,32.03125,33.59375,21.17647171,16.47058868,14.22312927,14.82605934,0,0,3.48090577,2209,0.96755981,1.00857544,4.96000004,0.61000001,31,-,91,702.59997559,-,74
Thu Oct 28 14:42:20 GMT+02:00 2021,28-oct.-2021 14:42:21.301,3.34257991,46.08662661,20.58,9.935046,414.3095703125,207.9,8.36653805,-0.33039984,4.35624981,-0.01630052,0,32.03125,0,13.72549057,11.37254906,29.39955139,29.39955139,0,0,2.90075469,2173,1.99996948,1.99996948,3.79999995,0.50999999,31,-,91,696.40002441,-,73
Thu Oct 28 14:42:21 GMT+02:00 2021,28-oct.-2021 14:42:22.302,3.34244326,46.08646503,20.45,9.935046,413.4002685546875,211.4,9.60912895,-0.03591302,5.3761797,0.02665494,0,32.03125,0,13.72549057,10.5882349,29.39955139,29.39955139,0,0,2.75571704,2115,1.99996948,1.99996948,3.1400001,0,31,-,91,686.5,-,71
Thu Oct 28 14:42:22 GMT+02:00 2021,28-oct.-2021 14:42:23.302,3.3422944,46.08631568,19.95,9.935046,413.577880859375,215.4,8.93396378,-0.31723171,4.24013138,0.0138465,0,32.03125,0,14.50980377,9.8039217,29.39955139,29.39955139,0,0,2.61067939,2072,1.99996948,1.99996948,3.1099999,0,31,-,91,686.5,-,70
Thu Oct 28 14:42:23 GMT+02:00 2021,28-oct.-2021 14:42:24.302,3.34213552,46.08617788,19.53,9.935046,415.2591552734375,219.4,8.89805031,-1.03429508,4.28442383,0.01990563,0,32.03125,0,13.33333397,10.1960783,29.39955139,29.39955139,0,0,2.61067939,2013,1.99996948,1.99996948,2.75,0,31,-,91,686.5,-,68
Thu Oct 28 14:42:24 GMT+02:00 2021,28-oct.-2021 14:42:25.302,3.34197756,46.08604697,19.01,9.935046,416.8399658203125,223.9,8.65982723,-0.38307226,3.69545031,0.01972092,0,32.03125,0,12.94117641,10.98039246,29.39955139,29.39955139,0,0,2.61067939,1983,1.99996948,1.99996948,2.68000007,0,32,-,91,676.90002441,-,67
Thu Oct 28 14:42:25 GMT+02:00 2021,28-oct.-2021 14:42:26.302,3.3418204,46.08592978,18.46,9.935046,416.4066162109375,228.6,8.19056416,-0.16160862,3.77086759,0.05390977,0,32.03125,0,12.94117641,13.33333302,29.39955139,13.77900696,0,0,3.04579258,2211,1.99996948,0.93734741,3,0.015,32,-,91,676.90002441,-,66
Thu Oct 28 14:42:26 GMT+02:00 2021,28-oct.-2021 14:42:27.304,3.34163421,46.0858232,18.47,9.935046,416.712158203125,232.6,8.68376923,-0.14604631,4.01747036,0.01271962,0,32.03125,0,15.29411793,11.76470566,19.76703262,13.77900696,0,0,2.90075469,2152,1.34469604,0.93734741,3.46000004,0.025,32,-,91,669.40002441,-,65
Thu Oct 28 14:42:27 GMT+02:00 2021,28-oct.-2021 14:42:28.302,3.34145032,46.08572537,18.02,9.935046,416.6099853515625,235.8,8.5484972,-1.33835876,3.7349546,-0.04815483,22.65625,32.03125,22.65625,23.13725471,16.47058868,15.77755737,13.77900696,0,0,3.77098107,2135,1.07330322,0.93734741,4.67999983,0.035,32,-,91,669.40002441,-,65
Thu Oct 28 14:42:28 GMT+02:00 2021,28-oct.-2021 14:42:29.301,3.34125817,46.08564314,17.8,9.935046,416.305419921875,239.7,9.11233139,-0.0023942,3.21421576,0.01022858,36.71875,32.03125,36.71875,85.09803772,67.84313965,13.72472477,13.77900696,23.92156792,25,11.89309406,2165,0.93365479,0.93734741,20.31999969,0.16,32,-,91,665.20001221,-,66
Thu Oct 28 14:42:29 GMT+02:00 2021,28-oct.-2021 14:42:30.303,3.34105312,46.08556744,18.0,9.935046,416.45770263671875,242.3,9.32661247,0.47285482,3.68587351,-0.00061582,41.40625,32.03125,41.40625,93.33333588,71.37255096,13.66236877,13.77900696,0,0,13.63354778,2259,0.92941284,0.93734741,21.68000031,0.62,32,-,91,665.20001221,-,68
Thu Oct 28 14:42:30 GMT+02:00 2021,28-oct.-2021 14:42:31.303,3.34083782,46.08549692,18.45,10.410278,416.496826171875,243.3,9.41759205,1.13485157,3.44166493,0.02397566,35.9375,32.03125,35.9375,91.37255096,76.47058868,13.8144474,13.77900696,0,0,13.63354778,2321,0.9397583,0.93734741,23.82999992,0.84499997,32,-,91,677.20001221,-,70
Thu Oct 28 14:42:31 GMT+02:00 2021,28-oct.-2021 14:42:32.300,3.3406314,46.08542231,18.3,10.331605,416.324462890625,243.3,8.81425381,0.57939678,3.52785611,0.02631932,38.28125,32.03125,38.28125,92.15686798,79.60784149,14.98038006,14.88751793,0,0,13.77858543,2417,1.01907349,1.01275635,25.27000046,0.77499998,32,-,91,677.20001221,-,72
Thu Oct 28 14:42:32 GMT+02:00 2021,28-oct.-2021 14:42:33.302,3.34036624,46.08533917,19.92,9.957525,415.97271728515625,243.7,9.61032581,0.75177932,3.7122097,0.02900897,37.5,32.03125,37.5,93.72549438,74.90196228,14.86912441,14.91488361,0,0,13.77858543,2463,1.01150513,1.01461792,26.29999924,0.67500001,31,-,91,696.29998779,-,75
Thu Oct 28 14:42:33 GMT+02:00 2021,28-oct.-2021 14:42:34.302,3.34013159,46.08525676,20.62,9.935046,415.8135986328125,243.8,8.44075775,1.39701664,3.61404753,-0.07226222,38.28125,32.03125,38.28125,90.58823395,78.03921509,14.69551373,14.42545128,0,0,13.77858543,2540,0.99969482,0.98132324,25.14999962,0.65499997,31,-,91,696.29998779,-,77
Thu Oct 28 14:42:34 GMT+02:00 2021,28-oct.-2021 14:42:35.303,3.33987986,46.08517567,21.05,10.040987,415.9713134765625,243.9,9.36013126,1.00077629,3.20344186,0.0777318,36.71875,32.8125,35.9375,92.94117737,76.47058868,14.62508202,14.41827393,0,0,13.92362309,2600,0.99490356,0.98083496,27.61000061,0.65499997,31,-,90,717.70001221,-,79
Thu Oct 28 14:42:35 GMT+02:00 2021,28-oct.-2021 14:42:36.301,3.3396193,46.08509454,21.82,9.935046,416.762939453125,244.2,9.48822117,0.70628953,4.35265875,0.0384848,36.71875,32.8125,36.71875,90.19608307,74.50980377,14.62732506,14.4093008,0,0,13.77858543,2646,0.99505615,0.98022461,27.20999908,0.64499998,31,-,90,717.70001221,-,80
Thu Oct 28 14:42:36 GMT+02:00 2021,28-oct.-2021 14:42:37.303,3.33935984,46.08500131,22.36,9.935046,418.1041259765625,244.1,10.07240677,0.85233581,3.8486793,0.1038732,35.9375,32.8125,35.9375,95.6862793,83.92156982,14.57304382,14.39853477,0,0,13.77858543,2712,0.99136353,0.97949219,29.67000008,0.62,31,-,90,736.40002441,-,82
